"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"21-Feb-2013","EQ","869.00","876.80","853.65","874.80","856.00","859.20","863.96","955.00","673.05","3,706,369","3,202,151,449.30","78,597"
"20-Feb-2013","EQ","857.95","878.85","856.60","848.40","875.50","874.80","869.85","955.00","673.05","3,399,774","2,957,281,772.15","83,256"
"19-Feb-2013","EQ","849.00","855.00","834.25","847.50","854.25","848.40","842.32","955.00","673.05","2,212,004","1,863,205,014.15","67,628"
"18-Feb-2013","EQ","848.00","854.60","843.20","845.80","846.55","847.50","849.98","955.00","673.05","1,213,793","1,031,705,457.55","37,609"
"15-Feb-2013","EQ","854.90","857.40","834.10","856.05","843.75","845.80","844.06","955.00","673.05","3,289,431","2,776,479,125.70","102,410"
"14-Feb-2013","EQ","880.00","883.45","851.00","879.00","852.45","856.05","868.12","955.00","673.05","2,808,132","2,437,807,681.45","99,837"
"13-Feb-2013","EQ","884.00","888.00","872.50","875.45","881.70","879.00","881.76","955.00","673.05","2,407,720","2,123,037,547.70","56,398"
"12-Feb-2013","EQ","868.60","880.35","865.20","868.40","876.50","875.45","873.93","955.00","673.05","2,223,818","1,943,460,779.50","72,638"
"11-Feb-2013","EQ","865.00","875.00","860.60","863.55","870.00","868.40","868.66","955.00","673.05","1,904,074","1,654,002,433.80","52,486"
"08-Feb-2013","EQ","869.95","874.00","857.00","872.90","860.15","863.55","865.98","955.00","673.05","2,190,791","1,897,181,047.25","76,919"
"07-Feb-2013","EQ","871.60","882.00","868.35","875.65","871.20","872.90","874.40","955.00","673.05","1,952,688","1,707,424,343.40","72,846"
"06-Feb-2013","EQ","880.45","882.90","870.80","874.75","875.45","875.65","877.32","955.00","673.05","2,257,604","1,980,644,219.50","63,286"
"05-Feb-2013","EQ","884.00","885.90","873.00","886.70","873.95","874.75","876.88","955.00","673.05","2,219,184","1,945,966,447.50","75,475"
"04-Feb-2013","EQ","896.05","901.00","884.10","894.00","890.50","886.70","892.96","955.00","673.05","3,130,914","2,795,787,588.25","75,743"
"01-Feb-2013","EQ","891.35","899.80","883.60","886.65","895.00","894.00","892.30","955.00","673.05","1,863,597","1,662,884,081.40","58,544"
"31-Jan-2013","EQ","896.65","898.00","883.10","899.40","887.25","886.65","887.69","955.00","673.05","3,825,017","3,395,434,980.00","87,191"
"30-Jan-2013","EQ","887.50","903.40","887.50","882.85","899.75","899.40","898.26","955.00","673.05","4,032,649","3,622,355,830.95","122,000"
"29-Jan-2013","EQ","895.00","902.00","880.10","897.55","882.95","882.85","891.40","955.00","673.05","3,529,188","3,145,932,196.75","88,307"
"28-Jan-2013","EQ","911.35","913.15","895.00","912.20","896.75","897.55","900.48","955.00","673.05","3,063,239","2,758,383,230.55","82,131"
"25-Jan-2013","EQ","916.25","917.35","905.10","915.55","911.00","912.20","910.25","955.00","673.05","3,220,389","2,931,351,606.70","113,798"
"24-Jan-2013","EQ","925.00","928.35","907.00","923.05","918.00","915.55","915.97","955.00","673.05","3,071,712","2,813,581,980.25","86,396"
"23-Jan-2013","EQ","922.10","928.80","916.20","920.05","923.25","923.05","922.25","955.00","673.05","2,674,869","2,466,891,969.85","53,437"
"22-Jan-2013","EQ","920.00","930.70","915.55","919.95","921.70","920.05","925.11","955.00","673.05","4,266,371","3,946,847,006.75","92,922"
"21-Jan-2013","EQ","938.10","955.00","918.05","900.20","919.90","919.95","930.67","955.00","673.05","10,047,910","9,351,326,003.65","216,013"
"18-Jan-2013","EQ","895.00","902.95","885.65","890.00","898.00","900.20","895.99","902.95","673.05","5,201,345","4,660,332,028.60","134,895"
"17-Jan-2013","EQ","862.10","893.55","859.75","861.35","888.00","890.00","879.41","893.55","673.05","5,055,697","4,446,039,378.85","127,554"
"16-Jan-2013","EQ","846.05","870.90","846.05","847.15","860.00","861.35","864.11","881.60","673.05","4,469,088","3,861,802,788.80","95,112"
"15-Jan-2013","EQ","846.15","851.80","838.00","847.55","847.10","847.15","844.51","881.60","673.05","2,374,487","2,005,275,789.85","88,697"
"14-Jan-2013","EQ","841.00","853.00","839.00","839.90","850.00","847.55","844.16","881.60","673.05","1,614,000","1,362,473,064.20","64,347"
"11-Jan-2013","EQ","852.50","853.00","836.25","850.05","838.30","839.90","841.17","881.60","673.05","1,840,162","1,547,881,061.10","46,216"
"10-Jan-2013","EQ","857.75","858.95","847.00","852.70","848.15","850.05","851.17","881.60","673.05","2,112,066","1,797,734,740.15","54,778"
"09-Jan-2013","EQ","852.40","859.85","848.65","850.65","854.60","852.70","854.64","881.60","673.05","3,902,332","3,335,077,756.60","56,709"
"08-Jan-2013","EQ","855.10","858.10","847.90","856.60","848.95","850.65","852.15","881.60","673.05","3,194,175","2,721,909,997.55","82,769"
"07-Jan-2013","EQ","865.70","871.00","851.80","861.85","852.00","856.60","860.91","881.60","673.05","3,498,964","3,012,297,917.90","76,315"
"04-Jan-2013","EQ","861.90","864.60","853.55","860.75","862.65","861.85","860.42","881.60","673.05","3,041,614","2,617,050,660.05","67,079"
"03-Jan-2013","EQ","848.60","862.00","844.60","847.95","860.10","860.75","855.58","881.60","673.05","3,946,902","3,376,883,367.35","103,363"
"02-Jan-2013","EQ","844.00","856.00","842.55","840.70","844.00","847.95","849.46","881.60","673.05","3,072,592","2,610,048,530.35","82,129"
"01-Jan-2013","EQ","844.00","846.60","839.10","839.55","840.60","840.70","842.74","881.60","673.05","1,561,532","1,315,958,207.20","25,825"
"31-Dec-2012","EQ","840.30","849.80","836.80","840.25","837.05","839.55","841.78","881.60","673.05","2,224,287","1,872,356,358.15","55,804"
"28-Dec-2012","EQ","823.50","846.00","821.55","817.70","844.00","840.25","835.03","881.60","673.05","3,326,023","2,777,317,150.10","67,975"
"27-Dec-2012","EQ","830.30","832.00","815.10","828.25","818.50","817.70","823.18","881.60","673.05","3,680,616","3,029,809,412.55","59,718"
"26-Dec-2012","EQ","822.00","835.90","822.00","820.70","828.40","828.25","829.29","881.60","673.05","1,331,218","1,103,969,939.25","34,300"
"24-Dec-2012","EQ","825.60","827.35","815.60","825.25","820.40","820.70","819.68","881.60","673.05","1,303,847","1,068,741,338.10","50,478"
"21-Dec-2012","EQ","833.00","834.50","822.20","837.85","824.00","825.25","828.79","881.60","673.05","2,149,301","1,781,309,578.95","51,483"
"20-Dec-2012","EQ","841.95","841.95","829.50","839.50","838.20","837.85","835.80","881.60","673.05","2,189,272","1,829,786,991.20","64,584"
"19-Dec-2012","EQ","835.20","843.05","834.05","831.40","840.70","839.50","839.00","881.60","673.05","1,993,015","1,672,135,225.75","52,871"
"18-Dec-2012","EQ","834.50","839.45","826.00","834.15","829.20","831.40","831.21","881.60","673.05","1,827,793","1,519,277,248.50","40,129"
"17-Dec-2012","EQ","834.50","844.40","831.00","839.25","832.30","834.15","838.33","881.60","673.05","1,656,401","1,388,610,972.60","50,217"
"14-Dec-2012","EQ","834.50","846.80","828.50","834.25","840.35","839.25","839.87","881.60","673.05","2,045,918","1,718,295,083.65","50,394"
"13-Dec-2012","EQ","832.60","841.00","830.40","832.60","835.00","834.25","835.71","881.60","673.05","2,652,270","2,216,526,860.80","63,311"
"12-Dec-2012","EQ","825.00","834.80","819.35","820.05","833.00","832.60","828.21","881.60","673.05","2,314,044","1,916,515,794.15","64,104"
